Date,Home,Away,HG,AG,Res
23/7/2021,Schalke 04,Hamburg,1,3,A
23/7/2021,Standard,Genk,1,1,D
24/7/2021,Darmstadt,Regensburg,0,2,A
24/7/2021,Dresden,Ingolstadt,3,0,H
24/7/2021,Hansa Rostock,Karlsruhe,1,3,A
24/7/2021,Heidenheim,Paderborn,0,0,D
24/7/2021,Werder Bremen,Hannover,1,1,D
24/7/2021,Bastia,Nimes,1,1,D
24/7/2021,Amiens,Auxerre,1,2,A
24/7/2021,Caen,Rodez,4,0,H
24/7/2021,Dunkerque,Quevilly Rouen,1,1,D
24/7/2021,Grenoble,Paris FC,0,4,A
24/7/2021,Le Havre,Guingamp,0,0,D
24/7/2021,Pau FC,Nancy,2,1,H
24/7/2021,Toulouse,Ajaccio,2,2,D
24/7/2021,Valenciennes,Niort,0,0,D
24/7/2021,Oud-Heverlee Leuven,Waregem,1,1,D
24/7/2021,Kortrijk,Seraing,2,0,H
24/7/2021,Oostende,Charleroi,0,3,A
25/7/2021,Nurnberg,Erzgebirge Aue,0,0,D
25/7/2021,Sandhausen,Fortuna Dusseldorf,0,2,A
25/7/2021,St Pauli,Holstein Kiel,3,0,H
25/7/2021,Mechelen,Antwerp,3,2,H
25/7/2021,Club Brugge,Eupen,2,2,D
25/7/2021,Anderlecht,St. Gilloise,1,3,A
25/7/2021,St Truiden,Gent,2,1,H
26/7/2021,Dijon,Sochaux,1,3,A
27/7/2021,Beerschot VA,Cercle Brugge,0,1,A
30/7/2021,Karlsruhe,Darmstadt,3,0,H
30/7/2021,Paderborn,Nurnberg,2,2,D
30/7/2021,Genk,Oostende,3,4,A
31/7/2021,Rangers,Livingston,3,0,H
31/7/2021,Dundee,St Mirren,2,2,D
31/7/2021,Ross County,St Johnstone,0,0,D
31/7/2021,Hearts,Celtic,2,1,H
31/7/2021,Arbroath,Inverness C,0,1,A
31/7/2021,Morton,Dunfermline,2,2,D
31/7/2021,Partick,Queen of Sth,3,2,H
31/7/2021,Raith Rvs,Hamilton,4,4,D
31/7/2021,Airdrie Utd,Montrose,0,3,A
31/7/2021,Clyde,Dumbarton,0,3,A
31/7/2021,Cove Rangers,Falkirk,1,1,D
31/7/2021,East Fife,Queens Park,1,1,D
31/7/2021,Peterhead,Alloa,2,0,H
31/7/2021,Albion Rvs,Edinburgh City,2,0,H
31/7/2021,Annan Athletic,Forfar,0,2,A
31/7/2021,Elgin,Stranraer,1,1,D
31/7/2021,Kelty Hearts,Cowdenbeath,2,0,H
31/7/2021,Stenhousemuir,Stirling,0,1,A
31/7/2021,Hannover,Hansa Rostock,0,3,A
31/7/2021,Ingolstadt,Heidenheim,1,2,A
31/7/2021,Regensburg,Sandhausen,3,0,H
31/7/2021,Fortuna Dusseldorf,Werder Bremen,2,3,A
31/7/2021,Nimes,Dijon,2,1,H
31/7/2021,Ajaccio,Amiens,3,1,H
31/7/2021,Guingamp,Valenciennes,1,1,D
31/7/2021,Nancy,Toulouse,0,4,A
31/7/2021,Niort,Caen,0,1,A
31/7/2021,Paris FC,Dunkerque,2,1,H
31/7/2021,Rodez,Pau FC,1,0,H
31/7/2021,Sochaux,Le Havre,0,2,A
31/7/2021,Charleroi,St Truiden,0,0,D
31/7/2021,Cercle Brugge,Oud-Heverlee Leuven,1,1,D
31/7/2021,Seraing,Mechelen,1,0,H
31/7/2021,Eupen,Anderlecht,1,1,D
1/8/2021,Aberdeen,Dundee United,2,0,H
1/8/2021,Motherwell,Hibernian,2,3,A
1/8/2021,Erzgebirge Aue,St Pauli,0,0,D
1/8/2021,Hamburg,Dresden,1,1,D
1/8/2021,Holstein Kiel,Schalke 04,0,3,A
1/8/2021,St. Gilloise,Club Brugge,0,1,A
1/8/2021,Waregem,Standard,1,2,A
1/8/2021,Gent,Beerschot VA,2,2,D
1/8/2021,Antwerp,Kortrijk,0,1,A
2/8/2021,Kilmarnock,Ayr,2,0,H
2/8/2021,Auxerre,Grenoble,3,0,H
6/8/2021,Bournemouth,West Brom,2,2,D
6/8/2021,Monaco,Nantes,1,1,D
6/8/2021,Club Brugge,Cercle Brugge,1,1,D
6/8/2021,Sp Lisbon,Vizela,3,0,H
7/8/2021,Blackburn,Swansea,2,1,H
7/8/2021,Bristol City,Blackpool,1,1,D
7/8/2021,Cardiff,Barnsley,1,1,D
7/8/2021,Derby,Huddersfield,1,1,D
7/8/2021,Luton,Peterboro,3,0,H
7/8/2021,Preston,Hull,1,4,A
7/8/2021,QPR,Millwall,1,1,D
7/8/2021,Stoke,Reading,3,2,H
7/8/2021,Sheffield United,Birmingham,0,1,A
7/8/2021,Bolton,Milton Keynes Dons,3,3,D
7/8/2021,Cambridge,Oxford,1,1,D
7/8/2021,Crewe,Cheltenham,1,1,D
7/8/2021,Doncaster,AFC Wimbledon,1,2,A
7/8/2021,Fleetwood Town,Portsmouth,0,1,A
7/8/2021,Gillingham,Lincoln,1,1,D
7/8/2021,Ipswich,Morecambe,2,2,D
7/8/2021,Rotherham,Plymouth,2,0,H
7/8/2021,Shrewsbury,Burton,0,1,A
7/8/2021,Sunderland,Wigan,2,1,H
7/8/2021,Wycombe,Accrington,2,1,H
7/8/2021,Charlton,Sheffield Weds,0,0,D
7/8/2021,Carlisle,Colchester,0,0,D
7/8/2021,Exeter,Bradford,0,0,D
7/8/2021,Forest Green,Sutton,2,1,H
7/8/2021,Harrogate,Rochdale,3,2,H
7/8/2021,Hartlepool,Crawley Town,1,0,H
7/8/2021,Mansfield,Bristol Rvs,2,1,H
7/8/2021,Northampton,Port Vale,1,0,H
7/8/2021,Oldham,Newport County,0,1,A
7/8/2021,Salford,Leyton Orient,1,1,D
7/8/2021,Scunthorpe,Swindon,1,3,A
7/8/2021,Stevenage,Barrow,1,0,H
7/8/2021,Tranmere,Walsall,1,0,H
7/8/2021,Dundee United,Rangers,1,0,H
7/8/2021,St Mirren,Hearts,1,2,A
7/8/2021,Ayr,Arbroath,2,2,D
7/8/2021,Dunfermline,Partick,0,3,A
7/8/2021,Hamilton,Morton,0,1,A
7/8/2021,Inverness C,Raith Rvs,1,0,H
7/8/2021,Queen of Sth,Kilmarnock,0,1,A
7/8/2021,Alloa,East Fife,3,1,H
7/8/2021,Dumbarton,Airdrie Utd,2,2,D
7/8/2021,Falkirk,Peterhead,2,1,H
7/8/2021,Montrose,Clyde,2,2,D
7/8/2021,Queens Park,Cove Rangers,2,0,H
7/8/2021,Albion Rvs,Stenhousemuir,2,2,D
7/8/2021,Cowdenbeath,Elgin,3,1,H
7/8/2021,Forfar,Edinburgh City,2,0,H
7/8/2021,Stirling,Kelty Hearts,1,3,A
7/8/2021,Stranraer,Annan Athletic,0,3,A
7/8/2021,Lyon,Brest,1,1,D
7/8/2021,Troyes,Paris SG,1,2,A
7/8/2021,Caen,Sochaux,1,2,A
7/8/2021,Amiens,Quevilly Rouen,1,3,A
7/8/2021,Auxerre,Ajaccio,0,0,D
7/8/2021,Dijon,Rodez,1,1,D
7/8/2021,Dunkerque,Niort,1,2,A
7/8/2021,Grenoble,Guingamp,0,0,D
7/8/2021,Le Havre,Paris FC,1,2,A
7/8/2021,Pau FC,Toulouse,0,1,A
7/8/2021,Valenciennes,Nimes,0,3,A
7/8/2021,Beerschot VA,St. Gilloise,0,3,A
7/8/2021,Mechelen,Eupen,1,3,A
7/8/2021,St Truiden,Waregem,1,3,A
7/8/2021,Kortrijk,Genk,1,2,A
7/8/2021,Arouca,Estoril,0,2,A
7/8/2021,Moreirense,Benfica,1,2,A
7/8/2021,Maritimo,Sp Braga,0,2,A
8/8/2021,Fulham,Middlesbrough,1,1,D
8/8/2021,Coventry,Nott'm Forest,2,1,H
8/8/2021,Celtic,Dundee,6,0,H
8/8/2021,Hibernian,Ross County,3,0,H
8/8/2021,Livingston,Aberdeen,1,2,A
8/8/2021,St Johnstone,Motherwell,1,1,D
8/8/2021,Rennes,Lens,1,1,D
8/8/2021,Bordeaux,Clermont,0,2,A
8/8/2021,Nice,Reims,0,0,D
8/8/2021,St Etienne,Lorient,1,1,D
8/8/2021,Strasbourg,Angers,0,2,A
8/8/2021,Metz,Lille,3,3,D
8/8/2021,Montpellier,Marseille,2,3,A
8/8/2021,Standard,Antwerp,2,5,A
8/8/2021,Oud-Heverlee Leuven,Charleroi,1,1,D
8/8/2021,Anderlecht,Seraing,3,0,H
8/8/2021,Oostende,Gent,1,0,H
8/8/2021,Guimaraes,Portimonense,0,1,A
8/8/2021,Tondela,Santa Clara,3,0,H
8/8/2021,Porto,Belenenses,2,0,H
8/8/2021,Pacos Ferreira,Famalicao,2,0,H
9/8/2021,Gil Vicente,Boavista,3,0,H
11/8/2021,Bastia,Nancy,1,1,D
13/8/2021,Brentford,Arsenal,2,0,H
13/8/2021,Edinburgh City,Stenhousemuir,1,0,H
13/8/2021,M'gladbach,Bayern Munich,1,1,D
13/8/2021,Schalke 04,Erzgebirge Aue,1,1,D
13/8/2021,St Pauli,Hamburg,3,2,H
13/8/2021,Valencia,Getafe,1,0,H
13/8/2021,Huesca,Eibar,2,0,H
13/8/2021,Zaragoza,Ibiza,0,0,D
13/8/2021,Lorient,Monaco,1,0,H
13/8/2021,Charleroi,Antwerp,1,1,D
13/8/2021,Go Ahead Eagles,Heerenveen,0,1,A
13/8/2021,Estoril,Guimaraes,0,0,D
13/8/2021,Besiktas,Rizespor,3,0,H
14/8/2021,Man United,Leeds,5,1,H
14/8/2021,Burnley,Brighton,1,2,A
14/8/2021,Chelsea,Crystal Palace,3,0,H
14/8/2021,Everton,Southampton,3,1,H
14/8/2021,Leicester,Wolves,1,0,H
14/8/2021,Watford,Aston Villa,3,2,H
14/8/2021,Norwich,Liverpool,0,3,A
14/8/2021,Peterboro,Derby,2,1,H
14/8/2021,Barnsley,Coventry,1,0,H
14/8/2021,Birmingham,Stoke,0,0,D
14/8/2021,Blackpool,Cardiff,0,2,A
14/8/2021,Huddersfield,Fulham,1,5,A
14/8/2021,Hull,QPR,0,3,A
14/8/2021,Middlesbrough,Bristol City,2,1,H
14/8/2021,Millwall,Blackburn,1,1,D
14/8/2021,Nott'm Forest,Bournemouth,1,2,A
14/8/2021,Reading,Preston,2,1,H
14/8/2021,West Brom,Luton,3,2,H
14/8/2021,Swansea,Sheffield United,0,0,D
14/8/2021,Accrington,Cambridge,2,1,H
14/8/2021,AFC Wimbledon,Bolton,3,3,D
14/8/2021,Burton,Ipswich,2,1,H
14/8/2021,Cheltenham,Wycombe,1,3,A
14/8/2021,Lincoln,Fleetwood Town,2,1,H
14/8/2021,Milton Keynes Dons,Sunderland,1,2,A
14/8/2021,Morecambe,Shrewsbury,2,0,H
14/8/2021,Oxford,Charlton,2,1,H
14/8/2021,Plymouth,Gillingham,1,0,H
14/8/2021,Portsmouth,Crewe,2,0,H
14/8/2021,Sheffield Weds,Doncaster,2,0,H
14/8/2021,Wigan,Rotherham,1,0,H
14/8/2021,Barrow,Hartlepool,3,2,H
14/8/2021,Bradford,Oldham,2,1,H
14/8/2021,Bristol Rvs,Stevenage,0,2,A
14/8/2021,Colchester,Northampton,0,1,A
14/8/2021,Leyton Orient,Exeter,3,0,H
14/8/2021,Mansfield,Newport County,2,1,H
14/8/2021,Port Vale,Tranmere,0,0,D
14/8/2021,Rochdale,Scunthorpe,0,0,D
14/8/2021,Salford,Sutton,0,0,D
14/8/2021,Swindon,Carlisle,1,2,A
14/8/2021,Walsall,Forest Green,1,3,A
14/8/2021,Airdrie Utd,Falkirk,1,2,A
14/8/2021,Clyde,Alloa,2,1,H
14/8/2021,Cove Rangers,East Fife,5,2,H
14/8/2021,Montrose,Peterhead,1,0,H
14/8/2021,Queens Park,Dumbarton,3,0,H
14/8/2021,Annan Athletic,Stirling,3,1,H
14/8/2021,Elgin,Albion Rvs,3,0,H
14/8/2021,Forfar,Kelty Hearts,2,2,D
14/8/2021,Augsburg,Hoffenheim,0,4,A
14/8/2021,Bielefeld,Freiburg,0,0,D
14/8/2021,Stuttgart,Greuther Furth,5,1,H
14/8/2021,Union Berlin,Leverkusen,1,1,D
14/8/2021,Wolfsburg,Bochum,1,0,H
14/8/2021,Dortmund,Ein Frankfurt,5,2,H
14/8/2021,Holstein Kiel,Regensburg,0,3,A
14/8/2021,Nurnberg,Fortuna Dusseldorf,2,0,H
14/8/2021,Sandhausen,Karlsruhe,0,0,D
14/8/2021,Dresden,Hannover,2,0,H
14/8/2021,Cadiz,Levante,1,1,D
14/8/2021,Mallorca,Betis,1,1,D
14/8/2021,Alaves,Real Madrid,1,4,A
14/8/2021,Osasuna,Espanol,0,0,D
14/8/2021,Sociedad B,Leganes,1,0,H
14/8/2021,Girona,Amorebieta,2,0,H
14/8/2021,Ponferradina,Alcorcon,1,0,H
14/8/2021,Lille,Nice,0,4,A
14/8/2021,Paris SG,Strasbourg,4,2,H
14/8/2021,Toulouse,Bastia,1,0,H
14/8/2021,Guingamp,Amiens,0,2,A
14/8/2021,Nancy,Valenciennes,0,1,A
14/8/2021,Nimes,Pau FC,0,0,D
14/8/2021,Niort,Grenoble,1,0,H
14/8/2021,Quevilly Rouen,Dijon,2,1,H
14/8/2021,Rodez,Le Havre,0,0,D
14/8/2021,Sochaux,Dunkerque,1,0,H
14/8/2021,St. Gilloise,Kortrijk,2,0,H
14/8/2021,Eupen,St Truiden,2,1,H
14/8/2021,Seraing,Oostende,2,3,A
14/8/2021,Genk,Oud-Heverlee Leuven,4,0,H
14/8/2021,Waalwijk,AZ Alkmaar,1,0,H
14/8/2021,Heracles,PSV Eindhoven,0,2,A
14/8/2021,For Sittard,Twente,2,1,H
14/8/2021,Ajax,Nijmegen,5,0,H
14/8/2021,Vizela,Tondela,2,1,H
14/8/2021,Benfica,Arouca,2,0,H
14/8/2021,Sp Braga,Sp Lisbon,1,2,A
14/8/2021,Karagumruk,Gaziantep,3,2,H
14/8/2021,Altay,Kayserispor,3,0,H
14/8/2021,Hatayspor,Kasimpasa,1,1,D
15/8/2021,Newcastle,West Ham,2,4,A
15/8/2021,Tottenham,Man City,1,0,H
15/8/2021,Mainz,RB Leipzig,1,0,H
15/8/2021,FC Koln,Hertha,3,1,H
15/8/2021,Darmstadt,Ingolstadt,6,1,H
15/8/2021,Heidenheim,Hansa Rostock,1,1,D
15/8/2021,Werder Bremen,Paderborn,1,4,A
15/8/2021,Celta,Ath Madrid,1,2,A
15/8/2021,Barcelona,Sociedad,4,2,H
15/8/2021,Sevilla,Vallecano,3,0,H
15/8/2021,Sp Gijon,Burgos,1,0,H
15/8/2021,Oviedo,Lugo,2,2,D
15/8/2021,Fuenlabrada,Tenerife,1,2,A
15/8/2021,Las Palmas,Valladolid,1,1,D
15/8/2021,Angers,Lyon,3,0,H
15/8/2021,Brest,Rennes,1,1,D
15/8/2021,Clermont,Troyes,2,0,H
15/8/2021,Nantes,Metz,2,0,H
15/8/2021,Reims,Montpellier,3,3,D
15/8/2021,Lens,St Etienne,2,2,D
15/8/2021,Marseille,Bordeaux,2,2,D
15/8/2021,Beerschot VA,Standard,0,1,A
15/8/2021,Gent,Mechelen,2,0,H
15/8/2021,Cercle Brugge,Anderlecht,1,2,A
15/8/2021,Waregem,Club Brugge,0,4,A
15/8/2021,Cambuur,Groningen,1,2,A
15/8/2021,Utrecht,Sparta Rotterdam,4,0,H
15/8/2021,Zwolle,Vitesse,0,1,A
15/8/2021,Willem II,Feyenoord,0,4,A
15/8/2021,Portimonense,Gil Vicente,0,1,A
15/8/2021,Famalicao,Porto,1,2,A
15/8/2021,Santa Clara,Moreirense,2,2,D
15/8/2021,Buyuksehyr,Alanyaspor,0,1,A
15/8/2021,Ad. Demirspor,Fenerbahce,0,1,A
15/8/2021,Antalyaspor,Goztep,1,1,D
16/8/2021,Villarreal,Granada,0,0,D
16/8/2021,Elche,Ath Bilbao,0,0,D
16/8/2021,Malaga,Mirandes,0,0,D
16/8/2021,Cartagena,Almeria,1,3,A
16/8/2021,Paris FC,Auxerre,1,1,D
16/8/2021,Boavista,Pacos Ferreira,3,0,H
16/8/2021,Belenenses,Maritimo,1,2,A
16/8/2021,Sivasspor,Konyaspor,0,1,A
16/8/2021,Yeni Malatyaspor,Trabzonspor,1,5,A
16/8/2021,Giresunspor,Galatasaray,0,2,A
17/8/2021,Barnsley,Luton,0,1,A
17/8/2021,Blackpool,Coventry,0,1,A
17/8/2021,Huddersfield,Preston,1,0,H
17/8/2021,Millwall,Fulham,1,2,A
17/8/2021,Peterboro,Cardiff,2,2,D
17/8/2021,Swansea,Stoke,1,3,A
17/8/2021,Reading,Bristol City,2,3,A
17/8/2021,Accrington,Doncaster,1,0,H
17/8/2021,AFC Wimbledon,Gillingham,1,1,D
17/8/2021,Burton,Sunderland,1,0,H
17/8/2021,Cheltenham,Ipswich,2,1,H
17/8/2021,Lincoln,Bolton,0,1,A
17/8/2021,Milton Keynes Dons,Charlton,2,1,H
17/8/2021,Morecambe,Rotherham,0,1,A
17/8/2021,Oxford,Crewe,1,0,H
17/8/2021,Plymouth,Cambridge,1,1,D
17/8/2021,Portsmouth,Shrewsbury,1,0,H
17/8/2021,Sheffield Weds,Fleetwood Town,1,0,H
17/8/2021,Wigan,Wycombe,1,1,D
17/8/2021,Barrow,Exeter,0,0,D
17/8/2021,Bradford,Stevenage,4,1,H
17/8/2021,Bristol Rvs,Oldham,1,0,H
17/8/2021,Colchester,Mansfield,1,1,D
17/8/2021,Crawley Town,Salford,2,1,H
17/8/2021,Port Vale,Carlisle,0,0,D
17/8/2021,Rochdale,Forest Green,1,2,A
17/8/2021,Swindon,Tranmere,0,0,D
17/8/2021,Walsall,Scunthorpe,1,1,D
18/8/2021,Birmingham,Bournemouth,0,2,A
18/8/2021,Hull,Derby,0,1,A
18/8/2021,Middlesbrough,QPR,2,3,A
18/8/2021,Nott'm Forest,Blackburn,1,2,A
18/8/2021,West Brom,Sheffield United,4,0,H
18/8/2021,Quevilly Rouen,Bastia,1,2,A
20/8/2021,Bristol City,Swansea,0,1,A
20/8/2021,RB Leipzig,Stuttgart,4,0,H
20/8/2021,Fortuna Dusseldorf,Holstein Kiel,2,2,D
20/8/2021,Hannover,Heidenheim,1,0,H
20/8/2021,Betis,Cadiz,1,1,D
20/8/2021,Valladolid,Zaragoza,2,0,H
20/8/2021,Almeria,Oviedo,2,1,H
20/8/2021,Frosinone,Parma,2,2,D
20/8/2021,Brest,Paris SG,2,4,A
20/8/2021,Standard,Oostende,1,0,H
20/8/2021,Nijmegen,Zwolle,2,0,H
20/8/2021,Arouca,Famalicao,2,1,H
20/8/2021,Moreirense,Sp Braga,2,3,A
20/8/2021,Kayserispor,Ad. Demirspor,1,1,D
21/8/2021,Liverpool,Burnley,2,0,H
21/8/2021,Aston Villa,Newcastle,2,0,H
21/8/2021,Crystal Palace,Brentford,0,0,D
21/8/2021,Leeds,Everton,2,2,D
21/8/2021,Man City,Norwich,5,0,H
21/8/2021,Brighton,Watford,2,0,H
21/8/2021,QPR,Barnsley,2,2,D
21/8/2021,Blackburn,West Brom,1,2,A
21/8/2021,Bournemouth,Blackpool,2,2,D
21/8/2021,Cardiff,Millwall,3,1,H
21/8/2021,Coventry,Reading,2,1,H
21/8/2021,Derby,Middlesbrough,0,0,D
21/8/2021,Fulham,Hull,2,0,H
21/8/2021,Luton,Birmingham,0,5,A
21/8/2021,Preston,Peterboro,1,0,H
21/8/2021,Sheffield United,Huddersfield,1,2,A
21/8/2021,Stoke,Nott'm Forest,1,0,H
21/8/2021,Rotherham,Sheffield Weds,0,2,A
21/8/2021,Bolton,Oxford,2,1,H
21/8/2021,Cambridge,Burton,3,0,H
21/8/2021,Charlton,Wigan,0,2,A
21/8/2021,Crewe,Accrington,0,1,A
21/8/2021,Doncaster,Portsmouth,0,0,D
21/8/2021,Fleetwood Town,Cheltenham,3,2,H
21/8/2021,Gillingham,Morecambe,2,1,H
21/8/2021,Ipswich,Milton Keynes Dons,2,2,D
21/8/2021,Shrewsbury,Plymouth,0,3,A
21/8/2021,Sunderland,AFC Wimbledon,1,0,H
21/8/2021,Wycombe,Lincoln,1,0,H
21/8/2021,Carlisle,Leyton Orient,1,1,D
21/8/2021,Exeter,Bristol Rvs,4,1,H
21/8/2021,Forest Green,Crawley Town,6,3,H
21/8/2021,Harrogate,Barrow,2,1,H
21/8/2021,Hartlepool,Walsall,2,0,H
21/8/2021,Mansfield,Bradford,2,3,A
21/8/2021,Northampton,Rochdale,1,3,A
21/8/2021,Oldham,Colchester,1,2,A
21/8/2021,Salford,Swindon,0,1,A
21/8/2021,Scunthorpe,Sutton,1,1,D
21/8/2021,Stevenage,Port Vale,1,1,D
21/8/2021,Tranmere,Newport County,0,1,A
21/8/2021,Aldershot,Chesterfield,0,2,A
21/8/2021,Barnet,Notts County,0,5,A
21/8/2021,Halifax,Maidenhead,1,2,A
21/8/2021,King?™s Lynn,Southend,0,1,A
21/8/2021,Solihull,Wrexham,2,2,D
21/8/2021,Stockport,Dag and Red,1,3,A
21/8/2021,Torquay,Altrincham,1,3,A
21/8/2021,Wealdstone,Woking,1,2,A
21/8/2021,Weymouth,Boreham Wood,0,2,A
21/8/2021,Celtic,St Mirren,6,0,H
21/8/2021,Livingston,Motherwell,1,2,A
21/8/2021,Arbroath,Partick,3,1,H
21/8/2021,Hamilton,Kilmarnock,0,2,A
21/8/2021,Inverness C,Ayr,1,0,H
21/8/2021,Morton,Queen of Sth,2,3,A
21/8/2021,Alloa,Queens Park,1,1,D
21/8/2021,Dumbarton,Cove Rangers,1,3,A
21/8/2021,East Fife,Montrose,0,2,A
21/8/2021,Falkirk,Clyde,3,0,H
21/8/2021,Peterhead,Airdrie Utd,2,3,A
21/8/2021,Albion Rvs,Annan Athletic,0,1,A
21/8/2021,Elgin,Forfar,1,1,D
21/8/2021,Kelty Hearts,Edinburgh City,1,0,H
21/8/2021,Stenhousemuir,Cowdenbeath,1,1,D
21/8/2021,Stranraer,Stirling,0,3,A
21/8/2021,Bochum,Mainz,2,0,H
21/8/2021,Ein Frankfurt,Augsburg,0,0,D
21/8/2021,Freiburg,Dortmund,2,1,H
21/8/2021,Greuther Furth,Bielefeld,1,1,D
21/8/2021,Hertha,Wolfsburg,1,2,A
21/8/2021,Leverkusen,M'gladbach,4,0,H
21/8/2021,Karlsruhe,Werder Bremen,0,0,D
21/8/2021,Paderborn,St Pauli,3,1,H
21/8/2021,Regensburg,Schalke 04,4,1,H
21/8/2021,Hansa Rostock,Dresden,1,3,A
21/8/2021,Alaves,Mallorca,0,1,A
21/8/2021,Espanol,Villarreal,0,0,D
21/8/2021,Granada,Valencia,1,1,D
21/8/2021,Ath Bilbao,Barcelona,1,1,D
21/8/2021,Lugo,Sociedad B,0,0,D
21/8/2021,Tenerife,Sp Gijon,0,0,D
21/8/2021,Alcorcon,Fuenlabrada,0,2,A
21/8/2021,Inter,Genoa,4,0,H
21/8/2021,Verona,Sassuolo,2,3,A
21/8/2021,Empoli,Lazio,1,3,A
21/8/2021,Torino,Atalanta,1,2,A
21/8/2021,Pordenone,Perugia,0,1,A
21/8/2021,Cittadella,Vicenza,1,0,H
21/8/2021,Monaco,Lens,0,2,A
21/8/2021,St Etienne,Lille,1,1,D
21/8/2021,Dijon,Toulouse,2,4,A
21/8/2021,Amiens,Sochaux,0,0,D
21/8/2021,Caen,Nancy,1,0,H
21/8/2021,Dunkerque,Nimes,0,2,A
21/8/2021,Grenoble,Quevilly Rouen,2,0,H
21/8/2021,Le Havre,Niort,2,1,H
21/8/2021,Pau FC,Bastia,2,0,H
21/8/2021,Valenciennes,Rodez,1,4,A
21/8/2021,Seraing,Cercle Brugge,2,1,H
21/8/2021,Oud-Heverlee Leuven,Eupen,1,4,A
21/8/2021,St Truiden,Kortrijk,0,2,A
21/8/2021,Heerenveen,Waalwijk,3,2,H
21/8/2021,PSV Eindhoven,Cambuur,4,1,H
21/8/2021,Sparta Rotterdam,Heracles,1,1,D
21/8/2021,Groningen,Utrecht,0,0,D
21/8/2021,Gil Vicente,Benfica,0,2,A
21/8/2021,Sp Lisbon,Belenenses,2,0,H
21/8/2021,Kasimpasa,Giresunspor,2,0,H
21/8/2021,Rizespor,Karagumruk,0,0,D
21/8/2021,Alanyaspor,Altay,1,4,A
21/8/2021,Gaziantep,Besiktas,0,0,D
22/8/2021,Southampton,Man United,1,1,D
22/8/2021,Wolves,Tottenham,0,1,A
22/8/2021,Arsenal,Chelsea,0,2,A
22/8/2021,Dundee,Hibernian,2,2,D
22/8/2021,Hearts,Aberdeen,1,1,D
22/8/2021,Ross County,Rangers,2,4,A
22/8/2021,St Johnstone,Dundee United,0,1,A
22/8/2021,Hoffenheim,Union Berlin,2,2,D
22/8/2021,Bayern Munich,FC Koln,3,2,H
22/8/2021,Erzgebirge Aue,Sandhausen,1,3,A
22/8/2021,Hamburg,Darmstadt,2,2,D
22/8/2021,Ingolstadt,Nurnberg,0,0,D
22/8/2021,Sociedad,Vallecano,1,0,H
22/8/2021,Ath Madrid,Elche,1,0,H
22/8/2021,Levante,Real Madrid,3,3,D
22/8/2021,Ibiza,Malaga,2,2,D
22/8/2021,Eibar,Ponferradina,0,1,A
22/8/2021,Girona,Las Palmas,0,0,D
22/8/2021,Huesca,Cartagena,2,0,H
22/8/2021,Bologna,Salernitana,3,2,H
22/8/2021,Udinese,Juventus,2,2,D
22/8/2021,Napoli,Venezia,2,0,H
22/8/2021,Roma,Fiorentina,3,1,H
22/8/2021,Reggina,Monza,0,0,D
22/8/2021,Ternana,Brescia,0,2,A
22/8/2021,Ascoli,Cosenza,1,0,H
22/8/2021,Benevento,Alessandria,4,3,H
22/8/2021,Cremonese,Lecce,3,0,H
22/8/2021,Crotone,Como,2,2,D
22/8/2021,Pisa,Spal,1,0,H
22/8/2021,Lyon,Clermont,3,3,D
22/8/2021,Bordeaux,Angers,1,1,D
22/8/2021,Metz,Reims,1,1,D
22/8/2021,Montpellier,Lorient,3,1,H
22/8/2021,Strasbourg,Troyes,1,1,D
22/8/2021,Rennes,Nantes,1,0,H
22/8/2021,Waregem,Charleroi,2,2,D
22/8/2021,Club Brugge,Beerschot VA,3,2,H
22/8/2021,Mechelen,St. Gilloise,3,1,H
22/8/2021,Twente,Ajax,1,1,D
22/8/2021,Feyenoord,Go Ahead Eagles,2,0,H
22/8/2021,Vitesse,Willem II,0,3,A
22/8/2021,Tondela,Portimonense,0,3,A
22/8/2021,Maritimo,Porto,1,1,D
22/8/2021,Guimaraes,Vizela,4,0,H
22/8/2021,Konyaspor,Buyuksehyr,2,1,H
22/8/2021,Fenerbahce,Antalyaspor,2,0,H
22/8/2021,Goztep,Yeni Malatyaspor,0,1,A
23/8/2021,West Ham,Leicester,4,1,H
23/8/2021,Getafe,Sevilla,0,1,A
23/8/2021,Osasuna,Celta,0,0,D
23/8/2021,Mirandes,Amorebieta,2,0,H
23/8/2021,Leganes,Burgos,0,0,D
23/8/2021,Cagliari,Spezia,2,2,D
23/8/2021,Sampdoria,Milan,0,1,A
23/8/2021,Auxerre,Guingamp,1,2,A
23/8/2021,Pacos Ferreira,Estoril,1,3,A
23/8/2021,Boavista,Santa Clara,2,0,H
23/8/2021,Trabzonspor,Sivasspor,2,1,H
23/8/2021,Galatasaray,Hatayspor,2,1,H
24/8/2021,Leyton Orient,Harrogate,0,2,A
25/8/2021,Ajaccio,Caen,2,0,H
27/8/2021,Burton,Cheltenham,1,1,D
27/8/2021,Rochdale,Colchester,1,1,D
27/8/2021,Edinburgh City,Elgin,2,0,H
27/8/2021,Dortmund,Hoffenheim,3,2,H
27/8/2021,Nurnberg,Karlsruhe,2,1,H
27/8/2021,Sandhausen,Ingolstadt,0,2,A
27/8/2021,Mallorca,Espanol,1,0,H
27/8/2021,Valencia,Alaves,3,0,H
27/8/2021,Las Palmas,Huesca,2,1,H
27/8/2021,Malaga,Alcorcon,1,0,H
