Team,Attack,Defense
Kyoto Sanga,1.3469013344024572,1.3221928588399199
Nagoya Grampus,0.9846479743682304,0.2944223729076582
Kashima Antlers,0.6112796469844324,1.3714836595457027
Albirex Niigata,1.455805096415672,0.9631197753155742
Vissel Kobe,0.8791943971373356,0.19825532319845104
Shonan Bellmare,1.8000035650973383,1.6174885866865072
Tokyo,0.9172376012393784,1.0050898364336105
Sanfrecce Hiroshima,1.1371953966084112,0.6385621101304753
Yokohama F. Marinos,1.5492405156256412,0.8376012769289677
Sagan Tosu,0.6312111667632767,0.8308512791582067
Consadole Sapporo,1.9500133444612133,1.6825890297392958
Gamba Osaka,1.1784358552136374,1.5627402068439173
Yokohama,0.7865349633463598,2.5095133205932103
Kawasaki Frontale,0.3934394603664934,1.2101178496824665
Cerezo Osaka,1.2253795242569532,1.4014808089525053
Urawa Reds,1.2727056465037734,0.3742040355974049
Kashiwa Reysol,0.5671731573238232,1.154596849407537
Avispa Fukuoka,0.9503586047821223,0.6624480709351397
