Team,Attack,Defense
Fortuna Sittard,0.8833206537656444,1.4856352374753472
Vitesse,0.8711966018161905,1.5235059379253202
Sparta Rotterdam,1.2526112783040835,1.0502136084972826
Excelsior,0.8677490813032234,1.8947289277902908
PSV,1.7328001033695235,1.1534263184572586
Feyenoord,3.6072011250260223,1.1979372043664875
Utrecht,0.8429035175233857,0.8525474049920111
Twente,1.5821962632089377,0.6324699466505727
Ajax,2.4306381978337765,0.8259479351499156
NEC,1.0588122043324633,1.115266778751975
Emmen,0.6169435082804732,1.309449065346026
Volendam,1.0910750897211583,1.5136589017103217
AZ,1.6585540048265928,0.9372866892210177
Cambuur,0.4767030486431956,1.004862898625564
Go Ahead Eagles,1.3473694985643268,1.5229441984953935
Groningen,0.7377636940946971,1.8380494710196484
Heerenveen,0.9007073162311223,1.4736259731813885
RKC Waalwijk,0.790500391484844,1.4174890806738354
